timestamp,video_path,dlc_path,frame,dlc_row,edited_point,image_path,label_path
2026-03-12T09:40:19.908663Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/top_20260221T090043.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/predictions/front_head_only_resnet_152_retrained__top_20260221T090043.parquet,5704,5704,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/images/train/top_20260221T090043__90ae1c9802_f0005704.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/labels/train/top_20260221T090043__90ae1c9802_f0005704.txt
2026-03-12T09:40:20.201271Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/top_20260221T090043.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/predictions/front_head_only_resnet_152_retrained__top_20260221T090043.parquet,5705,5705,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/images/train/top_20260221T090043__90ae1c9802_f0005705.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/labels/train/top_20260221T090043__90ae1c9802_f0005705.txt
2026-03-12T09:40:20.492242Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/top_20260221T090043.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/predictions/front_head_only_resnet_152_retrained__top_20260221T090043.parquet,5706,5706,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/images/train/top_20260221T090043__90ae1c9802_f0005706.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/labels/train/top_20260221T090043__90ae1c9802_f0005706.txt
2026-03-12T09:40:20.783198Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/top_20260221T090043.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/predictions/front_head_only_resnet_152_retrained__top_20260221T090043.parquet,5707,5707,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/images/train/top_20260221T090043__90ae1c9802_f0005707.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/labels/train/top_20260221T090043__90ae1c9802_f0005707.txt
2026-03-12T09:40:21.076100Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/top_20260221T090043.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/predictions/front_head_only_resnet_152_retrained__top_20260221T090043.parquet,5708,5708,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/images/train/top_20260221T090043__90ae1c9802_f0005708.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/labels/train/top_20260221T090043__90ae1c9802_f0005708.txt
2026-03-12T09:40:21.367077Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/top_20260221T090043.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/predictions/front_head_only_resnet_152_retrained__top_20260221T090043.parquet,5709,5709,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/images/train/top_20260221T090043__90ae1c9802_f0005709.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/labels/train/top_20260221T090043__90ae1c9802_f0005709.txt
2026-03-12T09:40:21.657289Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/top_20260221T090043.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/predictions/front_head_only_resnet_152_retrained__top_20260221T090043.parquet,5710,5710,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/images/train/top_20260221T090043__90ae1c9802_f0005710.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/labels/train/top_20260221T090043__90ae1c9802_f0005710.txt
2026-03-12T09:40:21.945944Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/top_20260221T090043.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/predictions/front_head_only_resnet_152_retrained__top_20260221T090043.parquet,5711,5711,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/images/train/top_20260221T090043__90ae1c9802_f0005711.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/labels/train/top_20260221T090043__90ae1c9802_f0005711.txt
2026-03-12T09:40:22.237297Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/top_20260221T090043.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/predictions/front_head_only_resnet_152_retrained__top_20260221T090043.parquet,5712,5712,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/images/train/top_20260221T090043__90ae1c9802_f0005712.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/labels/train/top_20260221T090043__90ae1c9802_f0005712.txt
2026-03-12T09:40:22.529373Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/top_20260221T090043.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/predictions/front_head_only_resnet_152_retrained__top_20260221T090043.parquet,5713,5713,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/images/train/top_20260221T090043__90ae1c9802_f0005713.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/labels/train/top_20260221T090043__90ae1c9802_f0005713.txt
2026-03-12T09:40:22.821383Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/top_20260221T090043.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/predictions/front_head_only_resnet_152_retrained__top_20260221T090043.parquet,5714,5714,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/images/train/top_20260221T090043__90ae1c9802_f0005714.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/labels/train/top_20260221T090043__90ae1c9802_f0005714.txt
2026-03-12T09:40:23.113815Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/top_20260221T090043.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/predictions/front_head_only_resnet_152_retrained__top_20260221T090043.parquet,5715,5715,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/images/train/top_20260221T090043__90ae1c9802_f0005715.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/labels/train/top_20260221T090043__90ae1c9802_f0005715.txt
2026-03-12T09:40:23.411504Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/top_20260221T090043.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/predictions/front_head_only_resnet_152_retrained__top_20260221T090043.parquet,5716,5716,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/images/train/top_20260221T090043__90ae1c9802_f0005716.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/labels/train/top_20260221T090043__90ae1c9802_f0005716.txt
2026-03-12T09:40:23.709613Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/top_20260221T090043.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/predictions/front_head_only_resnet_152_retrained__top_20260221T090043.parquet,5717,5717,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/images/train/top_20260221T090043__90ae1c9802_f0005717.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/labels/train/top_20260221T090043__90ae1c9802_f0005717.txt
2026-03-12T09:40:24.005765Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/top_20260221T090043.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/predictions/front_head_only_resnet_152_retrained__top_20260221T090043.parquet,5718,5718,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/images/train/top_20260221T090043__90ae1c9802_f0005718.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/labels/train/top_20260221T090043__90ae1c9802_f0005718.txt
2026-03-12T09:40:24.302639Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/top_20260221T090043.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/predictions/front_head_only_resnet_152_retrained__top_20260221T090043.parquet,5719,5719,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/images/train/top_20260221T090043__90ae1c9802_f0005719.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/labels/train/top_20260221T090043__90ae1c9802_f0005719.txt
2026-03-12T09:40:24.603063Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/top_20260221T090043.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/predictions/front_head_only_resnet_152_retrained__top_20260221T090043.parquet,5720,5720,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/images/train/top_20260221T090043__90ae1c9802_f0005720.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/labels/train/top_20260221T090043__90ae1c9802_f0005720.txt
2026-03-12T09:40:24.901695Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/top_20260221T090043.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/predictions/front_head_only_resnet_152_retrained__top_20260221T090043.parquet,5721,5721,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/images/train/top_20260221T090043__90ae1c9802_f0005721.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/labels/train/top_20260221T090043__90ae1c9802_f0005721.txt
2026-03-12T09:40:25.202602Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/top_20260221T090043.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/predictions/front_head_only_resnet_152_retrained__top_20260221T090043.parquet,5722,5722,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/images/train/top_20260221T090043__90ae1c9802_f0005722.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/labels/train/top_20260221T090043__90ae1c9802_f0005722.txt
2026-03-12T09:40:25.504871Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/top_20260221T090043.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/predictions/front_head_only_resnet_152_retrained__top_20260221T090043.parquet,5723,5723,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/images/train/top_20260221T090043__90ae1c9802_f0005723.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/labels/train/top_20260221T090043__90ae1c9802_f0005723.txt
2026-03-12T09:40:25.805254Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/top_20260221T090043.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/predictions/front_head_only_resnet_152_retrained__top_20260221T090043.parquet,5724,5724,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/images/train/top_20260221T090043__90ae1c9802_f0005724.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/labels/train/top_20260221T090043__90ae1c9802_f0005724.txt
2026-03-12T09:40:26.103866Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/top_20260221T090043.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/predictions/front_head_only_resnet_152_retrained__top_20260221T090043.parquet,5725,5725,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/images/train/top_20260221T090043__90ae1c9802_f0005725.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/labels/train/top_20260221T090043__90ae1c9802_f0005725.txt
2026-03-12T09:40:26.403380Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/top_20260221T090043.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/predictions/front_head_only_resnet_152_retrained__top_20260221T090043.parquet,5726,5726,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/images/train/top_20260221T090043__90ae1c9802_f0005726.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/labels/train/top_20260221T090043__90ae1c9802_f0005726.txt
2026-03-12T09:40:26.702873Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/top_20260221T090043.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/predictions/front_head_only_resnet_152_retrained__top_20260221T090043.parquet,5727,5727,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/images/train/top_20260221T090043__90ae1c9802_f0005727.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/labels/train/top_20260221T090043__90ae1c9802_f0005727.txt
2026-03-12T09:40:27.005262Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/top_20260221T090043.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/predictions/front_head_only_resnet_152_retrained__top_20260221T090043.parquet,5728,5728,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/images/train/top_20260221T090043__90ae1c9802_f0005728.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/labels/train/top_20260221T090043__90ae1c9802_f0005728.txt
2026-03-12T09:40:27.312834Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/top_20260221T090043.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/predictions/front_head_only_resnet_152_retrained__top_20260221T090043.parquet,5729,5729,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/images/train/top_20260221T090043__90ae1c9802_f0005729.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/labels/train/top_20260221T090043__90ae1c9802_f0005729.txt
2026-03-12T09:40:27.616786Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/top_20260221T090043.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/predictions/front_head_only_resnet_152_retrained__top_20260221T090043.parquet,5730,5730,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/images/train/top_20260221T090043__90ae1c9802_f0005730.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/labels/train/top_20260221T090043__90ae1c9802_f0005730.txt
2026-03-12T09:40:27.920035Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/top_20260221T090043.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/predictions/front_head_only_resnet_152_retrained__top_20260221T090043.parquet,5731,5731,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/images/train/top_20260221T090043__90ae1c9802_f0005731.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/labels/train/top_20260221T090043__90ae1c9802_f0005731.txt
2026-03-12T09:40:28.225759Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/top_20260221T090043.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/predictions/front_head_only_resnet_152_retrained__top_20260221T090043.parquet,5732,5732,APPLY_NEXT10|APPLY_PREV|left_ear_cam|mid_ears_cam|nose_cam|right_ear_cam,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/images/train/top_20260221T090043__90ae1c9802_f0005732.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/labels/train/top_20260221T090043__90ae1c9802_f0005732.txt
2026-03-12T09:40:28.529816Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/top_20260221T090043.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/predictions/front_head_only_resnet_152_retrained__top_20260221T090043.parquet,5733,5733,APPLY_NEXT10|APPLY_PREV,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/images/train/top_20260221T090043__90ae1c9802_f0005733.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/labels/train/top_20260221T090043__90ae1c9802_f0005733.txt
2026-03-12T09:40:28.834775Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/top_20260221T090043.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/predictions/front_head_only_resnet_152_retrained__top_20260221T090043.parquet,5734,5734,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/images/train/top_20260221T090043__90ae1c9802_f0005734.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/labels/train/top_20260221T090043__90ae1c9802_f0005734.txt
2026-03-12T09:40:29.137900Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/top_20260221T090043.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/predictions/front_head_only_resnet_152_retrained__top_20260221T090043.parquet,5735,5735,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/images/train/top_20260221T090043__90ae1c9802_f0005735.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/labels/train/top_20260221T090043__90ae1c9802_f0005735.txt
2026-03-12T09:40:29.444518Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/top_20260221T090043.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/predictions/front_head_only_resnet_152_retrained__top_20260221T090043.parquet,5736,5736,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/images/train/top_20260221T090043__90ae1c9802_f0005736.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/labels/train/top_20260221T090043__90ae1c9802_f0005736.txt
2026-03-12T09:40:29.770341Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/top_20260221T090043.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/predictions/front_head_only_resnet_152_retrained__top_20260221T090043.parquet,5737,5737,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/images/train/top_20260221T090043__90ae1c9802_f0005737.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/labels/train/top_20260221T090043__90ae1c9802_f0005737.txt
2026-03-12T09:40:30.098266Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/top_20260221T090043.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/predictions/front_head_only_resnet_152_retrained__top_20260221T090043.parquet,5738,5738,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/images/train/top_20260221T090043__90ae1c9802_f0005738.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/labels/train/top_20260221T090043__90ae1c9802_f0005738.txt
2026-03-12T09:40:30.414370Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/top_20260221T090043.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/predictions/front_head_only_resnet_152_retrained__top_20260221T090043.parquet,5739,5739,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/images/train/top_20260221T090043__90ae1c9802_f0005739.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/labels/train/top_20260221T090043__90ae1c9802_f0005739.txt
2026-03-12T09:40:30.729040Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/top_20260221T090043.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/predictions/front_head_only_resnet_152_retrained__top_20260221T090043.parquet,5740,5740,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/images/train/top_20260221T090043__90ae1c9802_f0005740.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/labels/train/top_20260221T090043__90ae1c9802_f0005740.txt
2026-03-12T09:40:31.041341Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/top_20260221T090043.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/predictions/front_head_only_resnet_152_retrained__top_20260221T090043.parquet,5741,5741,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/images/train/top_20260221T090043__90ae1c9802_f0005741.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/labels/train/top_20260221T090043__90ae1c9802_f0005741.txt
2026-03-12T09:40:31.357509Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/top_20260221T090043.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/predictions/front_head_only_resnet_152_retrained__top_20260221T090043.parquet,5742,5742,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/images/train/top_20260221T090043__90ae1c9802_f0005742.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/labels/train/top_20260221T090043__90ae1c9802_f0005742.txt
2026-03-12T09:40:31.673313Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/top_20260221T090043.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/predictions/front_head_only_resnet_152_retrained__top_20260221T090043.parquet,5743,5743,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/images/train/top_20260221T090043__90ae1c9802_f0005743.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/labels/train/top_20260221T090043__90ae1c9802_f0005743.txt
2026-03-12T09:40:31.992274Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/top_20260221T090043.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/predictions/front_head_only_resnet_152_retrained__top_20260221T090043.parquet,5744,5744,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/images/train/top_20260221T090043__90ae1c9802_f0005744.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/labels/train/top_20260221T090043__90ae1c9802_f0005744.txt
2026-03-12T09:40:32.307538Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/top_20260221T090043.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/predictions/front_head_only_resnet_152_retrained__top_20260221T090043.parquet,5745,5745,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/images/train/top_20260221T090043__90ae1c9802_f0005745.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/labels/train/top_20260221T090043__90ae1c9802_f0005745.txt
2026-03-12T09:40:32.623517Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/top_20260221T090043.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/predictions/front_head_only_resnet_152_retrained__top_20260221T090043.parquet,5746,5746,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/images/train/top_20260221T090043__90ae1c9802_f0005746.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/labels/train/top_20260221T090043__90ae1c9802_f0005746.txt
2026-03-12T09:40:32.942753Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/top_20260221T090043.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/predictions/front_head_only_resnet_152_retrained__top_20260221T090043.parquet,5747,5747,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/images/train/top_20260221T090043__90ae1c9802_f0005747.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/labels/train/top_20260221T090043__90ae1c9802_f0005747.txt
2026-03-12T09:40:33.259091Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/top_20260221T090043.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/predictions/front_head_only_resnet_152_retrained__top_20260221T090043.parquet,5748,5748,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/images/train/top_20260221T090043__90ae1c9802_f0005748.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/labels/train/top_20260221T090043__90ae1c9802_f0005748.txt
2026-03-12T09:40:33.578488Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/top_20260221T090043.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/predictions/front_head_only_resnet_152_retrained__top_20260221T090043.parquet,5749,5749,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/images/train/top_20260221T090043__90ae1c9802_f0005749.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/labels/train/top_20260221T090043__90ae1c9802_f0005749.txt
2026-03-12T09:40:33.900330Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/top_20260221T090043.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/predictions/front_head_only_resnet_152_retrained__top_20260221T090043.parquet,5750,5750,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/images/train/top_20260221T090043__90ae1c9802_f0005750.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/labels/train/top_20260221T090043__90ae1c9802_f0005750.txt
2026-03-12T09:40:34.224004Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/top_20260221T090043.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260221/block2/videos/predictions/front_head_only_resnet_152_retrained__top_20260221T090043.parquet,5751,5751,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/images/train/top_20260221T090043__90ae1c9802_f0005751.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/labels/train/top_20260221T090043__90ae1c9802_f0005751.txt
